社員番号,研修実施日,研修カテゴリ,研修名
e9I-ULgsIMtzD7zlU81ukA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF基礎
e9I-ULgsIMtzD7zlU81ukA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
e9I-ULgsIMtzD7zlU81ukA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
e9I-ULgsIMtzD7zlU81ukA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
e9I-ULgsIMtzD7zlU81ukA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
e9I-ULgsIMtzD7zlU81ukA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
e9I-ULgsIMtzD7zlU81ukA==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
e9I-ULgsIMtzD7zlU81ukA==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
e9I-ULgsIMtzD7zlU81ukA==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
e9I-ULgsIMtzD7zlU81ukA==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
e9I-ULgsIMtzD7zlU81ukA==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例① コアとなっている技術や思想とサービス紹介
e9I-ULgsIMtzD7zlU81ukA==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
e9I-ULgsIMtzD7zlU81ukA==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
e9I-ULgsIMtzD7zlU81ukA==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
e9I-ULgsIMtzD7zlU81ukA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例②
e9I-ULgsIMtzD7zlU81ukA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例①
e9I-ULgsIMtzD7zlU81ukA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
e9I-ULgsIMtzD7zlU81ukA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
e9I-ULgsIMtzD7zlU81ukA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
eC-DVTZlEefJ-FJ9u5hLJg==,2022-08-18 00:00:00,プロダクト開発_基礎,Webサイト基礎　～はじめてのWebサイト～〈8月）
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF基礎
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例① コアとなっている技術や思想とサービス紹介
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例②
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例①
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
eEc6yqN4A4RvCXTnS4Cw4A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 10:10:08,リテラシー_DX基礎,【DX基礎研修】DX概論
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 12:49:54,リテラシー_DX基礎,【DX基礎研修】ディスラプター①
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
eFYGHuCpiFerU4uKxoYfjg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
eFYGHuCpiFerU4uKxoYfjg==,2022-04-19 13:08:32,リテラシー_DX基礎,【DX基礎研修】社内事例④
eFYGHuCpiFerU4uKxoYfjg==,2022-04-19 15:41:26,リテラシー_DX基礎,【DX基礎研修】社内事例⑥
eGJj7fBeMtly-YKEHpKdBw==,2023-08-09 00:00:00,データ利活用_実践,事業データと活用研修
eJJeexmY-1BWpdYXTx37Bg==,2023-12-11 00:00:00,DX講演会,IT３社講演会「生成AI」　
eKs_QYaak_tiVyb0dZ93Ig==,2022-08-01 00:00:00,データ利活用_基礎,社内実例で学ぶセグメント＆スコアリング基礎
eL5_8t4ZThrX55Rs_5vVYg==,2022-09-06 00:00:00,デジタルマーケティング_基礎,デジタル初心者に向けたUI/UX＆Webデザイン研修
eL5_8t4ZThrX55Rs_5vVYg==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
eP2S6HesOKMFY4OztvznGA==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
eP2S6HesOKMFY4OztvznGA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
eP2S6HesOKMFY4OztvznGA==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
eP2S6HesOKMFY4OztvznGA==,2023-09-28 00:00:00,DX講演会,先生DX講演会
eSBpji9WXXtCh-6UuLYf7A==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
eSTfljPifIC4T62N94S6aw==,2022-09-09 00:00:00,データ利活用_実践,効果検証実践
eT_zDSEmpEYg7R44jKv73A==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
eT_zDSEmpEYg7R44jKv73A==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
eT_zDSEmpEYg7R44jKv73A==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
eT_zDSEmpEYg7R44jKv73A==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
eT_zDSEmpEYg7R44jKv73A==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例① コアとなっている技術や思想とサービス紹介
eT_zDSEmpEYg7R44jKv73A==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
eT_zDSEmpEYg7R44jKv73A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例②
eT_zDSEmpEYg7R44jKv73A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
eT_zDSEmpEYg7R44jKv73A==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
eYOs4Q-OARy2qSs3o2R1cg==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
eYOs4Q-OARy2qSs3o2R1cg==,2023-09-26 00:00:00,データ利活用_実践,エリアマーケティングを考える
eYOs4Q-OARy2qSs3o2R1cg==,2023-09-29 00:00:00,データ利活用_実践,テキストマイニング演習
eYOs4Q-OARy2qSs3o2R1cg==,2024-08-01 00:00:00,データ利活用_基礎,【DB07】統計基礎研修　
eYOs4Q-OARy2qSs3o2R1cg==,2024-09-05 00:00:00,データ,【DP15】プロンプトエンジニアリング研修20240905
ebMzbVaLNI-QkWCBUu5_pw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
ebMzbVaLNI-QkWCBUu5_pw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
ebMzbVaLNI-QkWCBUu5_pw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
ebMzbVaLNI-QkWCBUu5_pw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
ebMzbVaLNI-QkWCBUu5_pw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
ebMzbVaLNI-QkWCBUu5_pw==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
ebMzbVaLNI-QkWCBUu5_pw==,2023-08-03 00:00:00,プロダクト開発_基礎,Webサイト基礎①
ebMzbVaLNI-QkWCBUu5_pw==,2023-09-25 00:00:00,プロダクト開発_基礎,UX基礎②
ebMzbVaLNI-QkWCBUu5_pw==,2023-09-28 00:00:00,DX講演会,先生DX講演会
ebMzbVaLNI-QkWCBUu5_pw==,2023-10-06 00:00:00,データ利活用_実践,【ゼロから始めるAI開発】社内外のAI活用事例
ebMzbVaLNI-QkWCBUu5_pw==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
ef74p_-I1BiKJ8GpksXSNg==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
ef74p_-I1BiKJ8GpksXSNg==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
ef74p_-I1BiKJ8GpksXSNg==,2023-09-28 00:00:00,DX講演会,先生DX講演会
ef74p_-I1BiKJ8GpksXSNg==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
ef74p_-I1BiKJ8GpksXSNg==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
eiPj6WqnFFvS0wkmg-Ka0A==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
eiPj6WqnFFvS0wkmg-Ka0A==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
ekzMx2eiAhXEW-AGRSMfww==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
eobCZM5LmO6M1Od75-Ygww==,2023-07-20 00:00:00,プロダクト開発_基礎,UX基礎
eqiLXrrJv66A9llYJbj25Q==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
ermUGKJIppfhi6znaKlxdA==,2022-09-08 00:00:00,デジタルマーケティング_基礎,インサイトフル導入研修
ermUGKJIppfhi6znaKlxdA==,2024-09-05 00:00:00,データ,【DP15】プロンプトエンジニアリング研修20240905
es2M4HrtdGJxF3n0TK1HpQ==,2023-07-20 00:00:00,プロダクト開発_基礎,UX基礎
ev_6L5_kVYZcZ_N0BPEFKg==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
exsaMJluyY9hymoZ7e7wZg==,2022-12-21 00:00:00,デジタルマーケティング_基礎,動画×SNSを活用したマーケティング研修
exsaMJluyY9hymoZ7e7wZg==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
exsaMJluyY9hymoZ7e7wZg==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
exsaMJluyY9hymoZ7e7wZg==,2023-09-28 00:00:00,DX講演会,先生DX講演会
f6IWLHEmbx_6BiZZtdSmGQ==,2023-09-28 00:00:00,DX講演会,先生DX講演会
f9h1v08A5DiAQAtG8G7JWQ==,2023-12-11 00:00:00,DX講演会,IT３社講演会「生成AI」　
f9h1v08A5DiAQAtG8G7JWQ==,2024-07-26 00:00:00,データ利活用_実践,【DP11】データ活用研修（中級編）
f9h1v08A5DiAQAtG8G7JWQ==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
fARbiTR3XbgdTioqWrMeQg==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
fARbiTR3XbgdTioqWrMeQg==,2022-04-18 10:10:08,リテラシー_DX基礎,【DX基礎研修】DX概論
fARbiTR3XbgdTioqWrMeQg==,2022-04-18 12:49:54,リテラシー_DX基礎,【DX基礎研修】ディスラプター①
fARbiTR3XbgdTioqWrMeQg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
fARbiTR3XbgdTioqWrMeQg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
fARbiTR3XbgdTioqWrMeQg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
fARbiTR3XbgdTioqWrMeQg==,2022-04-19 13:08:32,リテラシー_DX基礎,【DX基礎研修】社内事例④
fARbiTR3XbgdTioqWrMeQg==,2022-04-19 15:41:26,リテラシー_DX基礎,【DX基礎研修】社内事例⑥
fFnxyyfMw7YGaEcCFK99FQ==,2022-07-25 00:00:00,データ利活用_実践,概要【Power BIでラクラク可視化】データ分析入門
fFnxyyfMw7YGaEcCFK99FQ==,2022-08-01 00:00:00,データ利活用_実践,基本【Power BIでラクラク可視化】データ分析入門
fFnxyyfMw7YGaEcCFK99FQ==,2022-08-08 00:00:00,データ利活用_実践,応用【Power BIでラクラク可視化】データ分析入門
fFnxyyfMw7YGaEcCFK99FQ==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
fFnxyyfMw7YGaEcCFK99FQ==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
fFnxyyfMw7YGaEcCFK99FQ==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
fG4NdHdxvc0KeT6hC86Wfw==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
fG4NdHdxvc0KeT6hC86Wfw==,2022-12-21 00:00:00,デジタルマーケティング_基礎,動画×SNSを活用したマーケティング研修
fG4NdHdxvc0KeT6hC86Wfw==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
fG4NdHdxvc0KeT6hC86Wfw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
fG4NdHdxvc0KeT6hC86Wfw==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
fG4NdHdxvc0KeT6hC86Wfw==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
fG4NdHdxvc0KeT6hC86Wfw==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
fG4NdHdxvc0KeT6hC86Wfw==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
fG4NdHdxvc0KeT6hC86Wfw==,2023-08-09 00:00:00,データ利活用_実践,事業データと活用研修
fGm8aFkyXsAilz0FSD0iAQ==,2023-09-01 00:00:00,データ利活用_実践,データと活用研修
fGm8aFkyXsAilz0FSD0iAQ==,2023-09-28 00:00:00,DX講演会,先生DX講演会
fGm9TRK-kpIeJr-eSackAQ==,2022-07-12 00:00:00,プロダクト開発_基礎,Webサイト基礎　～はじめてのWebサイト～
fGm9TRK-kpIeJr-eSackAQ==,2022-07-25 00:00:00,プロダクト開発_基礎,アプリ開発基礎　～はじめてのWeb開発～
fGm9TRK-kpIeJr-eSackAQ==,2023-08-23 00:00:00,データ利活用_実践,事業データと活用研修
fIsMoecvdiguvql8rT1WNA==,2022-08-18 00:00:00,プロダクト開発_基礎,Webサイト基礎　～はじめてのWebサイト～〈8月）
fJaadg24OaPk3nLvBuqV2A==,2022-08-01 00:00:00,データ利活用_基礎,社内実例で学ぶセグメント＆スコアリング基礎
fJaadg24OaPk3nLvBuqV2A==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
fJaadg24OaPk3nLvBuqV2A==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
fMKPV0E2p5XdV-f-D9A9QQ==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
fMKPV0E2p5XdV-f-D9A9QQ==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
fQlWk-JyRm_uZyFN-401TA==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
fQlWk-JyRm_uZyFN-401TA==,2024-07-24 00:00:00,データ利活用_実践,【DP04】アプローチのためのデータ利活用研修
fULjRLQrhaxWV0Zr02xmzA==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
fULjRLQrhaxWV0Zr02xmzA==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
fZqTLEWybFKyF0X4oiymQA==,2022-07-20 00:00:00,プロダクト開発_基礎,UI基礎
fZqTLEWybFKyF0X4oiymQA==,2022-07-27 00:00:00,プロダクト開発_基礎,UX基礎
fZqTLEWybFKyF0X4oiymQA==,2023-08-28 00:00:00,データ利活用_実践,事業データと活用研修
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF基礎
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例① コアとなっている技術や思想とサービス紹介
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例②
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例①
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
f_rmKtCUDhMbeP8AxPae-Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
f_yONmdCfVEkmxXpVQsJFg==,2023-09-28 00:00:00,DX講演会,先生DX講演会
fd_mG-h2k5s-MsTVDtCoiw==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
fd_mG-h2k5s-MsTVDtCoiw==,2022-04-18 10:10:08,リテラシー_DX基礎,【DX基礎研修】DX概論
fd_mG-h2k5s-MsTVDtCoiw==,2022-07-25 00:00:00,データ利活用_実践,概要【Power BIでラクラク可視化】データ分析入門
fd_mG-h2k5s-MsTVDtCoiw==,2022-08-01 00:00:00,データ利活用_実践,基本【Power BIでラクラク可視化】データ分析入門
fd_mG-h2k5s-MsTVDtCoiw==,2022-08-08 00:00:00,データ利活用_実践,応用【Power BIでラクラク可視化】データ分析入門
fd_mG-h2k5s-MsTVDtCoiw==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
fd_mG-h2k5s-MsTVDtCoiw==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
fdxjrsj1ZiS47ryh_UStHg==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
